4.104000520557302689e-01,5.650923597714716529e-01,6.844626123901436099e-01
4.283000543693182838e-01,5.691949990354411293e-01,7.069093898140543786e-01
4.462000566829062986e-01,5.614207903229951890e-01,7.124611395047761864e-01
4.641000589964943135e-01,5.442281269001914001e-01,6.984822548752048776e-01
4.820000613100823283e-01,5.219719068043284782e-01,6.676455921189179410e-01
4.999000636236703432e-01,4.995413964637422377e-01,6.284532903013980709e-01
5.178000659372583581e-01,4.809382192704483305e-01,5.919957190010406434e-01
5.357000682508463729e-01,4.682805096254802901e-01,5.678709625217861490e-01
5.536000705644343878e-01,4.613845229221454347e-01,5.613162478920086240e-01
5.715000728780224026e-01,4.579621459831937358e-01,5.719457229485864769e-01
5.894000751916101954e-01,4.544066886702260999e-01,5.943334251708846105e-01
6.073000775051982103e-01,4.469614267106364891e-01,6.201386067363073851e-01
6.252000798187862252e-01,4.329270623807188745e-01,6.404069631244128091e-01
6.431000821323742400e-01,4.115631894508042232e-01,6.474722298881094851e-01
6.610000844459622549e-01,3.843742768280009603e-01,6.373015708534355284e-01
6.789000867595502697e-01,3.545735918742056736e-01,6.117524691450523244e-01
6.968000890731382846e-01,3.258542986879964243e-01,5.780301226305650797e-01
7.147000913867262994e-01,3.010340872791767985e-01,5.445035699521179051e-01
7.326000937003143143e-01,2.812466011174982183e-01,5.162427297397680359e-01
7.505000960139023292e-01,2.659649035763336777e-01,4.939298367086104591e-01
7.684000983274903440e-01,2.536125450388309055e-01,4.758110688354901807e-01
7.863001006410783589e-01,2.422868164807872038e-01,4.598070438190838827e-01
8.042001029546663737e-01,2.302606846616544189e-01,4.442949883227023111e-01
8.221001052682543886e-01,2.162084118247011855e-01,4.281430659113419912e-01
8.400001075818424034e-01,1.992810018609967870e-01,4.106362822640747812e-01
8.579001098954304183e-01,1.791657760344260719e-01,3.911916509335123804e-01
8.758001122090184332e-01,1.561566929788514302e-01,3.688937433790535070e-01
8.937001145226064480e-01,1.311597459614647354e-01,3.423563930764642604e-01
9.116001168361944629e-01,1.055566655822093164e-01,3.101908353427726417e-01
9.295001191497824777e-01,8.093637245670029512e-02,2.717645425291818073e-01
9.474001214633704926e-01,5.877936044689799355e-02,2.277919411026104457e-01
9.653001237769585074e-01,4.018567435131280285e-02,1.805530135344934894e-01
9.832001260905465223e-01,2.570363044770042349e-02,1.336544443848892982e-01
1.001100128404134537e+00,1.529086550139166500e-02,9.123139036287983283e-02
1.019000130717722552e+00,8.416199675501029320e-03,5.672002842582993254e-02
1.036900133031310567e+00,4.267665396984532400e-03,3.175730911357810271e-02
1.054800135344898582e+00,1.987225825483329711e-03,1.585382779971600264e-02
1.072700137658486597e+00,8.477811746681052085e-04,6.996914173235835310e-03
1.090600139972074611e+00,3.308618087568548916e-04,2.710609497673210910e-03
1.108500142285662626e+00,1.182211548969025472e-04,9.164456002519472122e-04
1.126400144599250641e+00,3.979275663912318350e-05,2.697371535187453873e-04
1.144300146912838878e+00,1.738314441412924793e-05,7.217942973314350752e-05
