8.522136153725401453e-01,3.028102855533343352e-01,5.992160128210055614e-01
8.694118702285511535e-01,2.633799021681841324e-01,5.500361592209784822e-01
8.866101250845619397e-01,2.211109293329006076e-01,4.917624487676189315e-01
9.038083799405729479e-01,1.783334487567236060e-01,4.237712258158363166e-01
9.210066347965837341e-01,1.370798897581813058e-01,3.472164523103948852e-01
9.382048896525947423e-01,9.855545345474989172e-02,2.656385491976422375e-01
9.554031445086057506e-01,6.445298954201428288e-02,1.855739364905513999e-01
9.726013993646167588e-01,3.723725730037388826e-02,1.155500041502309921e-01
9.897996542206273229e-01,1.853241596282770298e-02,6.263368614514555621e-02
1.006997909076638331e+00,7.783572733002036559e-03,2.893185377901852373e-02
1.024196163932649339e+00,2.712869440179774272e-03,1.118378621117088745e-02
1.041394418788660348e+00,7.744260366456187650e-04,3.564979232520026908e-03
1.058592673644671356e+00,1.794573510814616996e-04,9.264305639339193155e-04
1.075790928500681920e+00,3.363931643444485753e-05,1.946928346717446967e-04
1.092989183356693150e+00,5.554263108850307495e-06,3.400473779555102105e-05
